Order_ID,Order_Date,SKU,Supplier_ID,Warehouse_ID,Expected_Delivery_Date,Actual_Delivery_Date,Freight_Cost,Order_Quantity
ORD01719,2024-05-26,SKU0016,SUP013,WH04,2024-06-08,2024-06-08,1991.75,78
ORD01720,2024-02-01,SKU0080,SUP005,WH02,2024-03-05,2024-03-05,869.96,362
ORD01721,2024-11-13,SKU0023,SUP015,WH06,2024-12-13,2024-12-12,171.03,323
ORD01722,2024-05-16,SKU0004,SUP008,WH06,2024-05-31,2024-06-05,131.52,479
ORD01723,2024-07-25,SKU0045,SUP005,WH02,2024-08-27,2024-08-26,59.81,257
ORD01724,2024-09-28,SKU0031,SUP011,WH03,2024-11-09,2024-11-09,687.83,11
ORD01725,2024-01-31,SKU0019,SUP009,WH03,2024-02-28,2024-02-28,888.68,451
ORD01726,2024-09-20,SKU0043,SUP007,WH07,2024-10-09,2024-10-14,172.35,340
ORD01727,2024-05-13,SKU0087,SUP018,WH03,2024-05-31,2024-05-31,405.19,402
ORD01728,2024-07-17,SKU0059,SUP013,WH01,2024-07-30,2024-07-30,667.35,68
ORD01729,2024-06-15,SKU0073,SUP010,WH03,2024-07-17,2024-07-15,761.98,234
ORD01730,2024-10-10,SKU0015,SUP005,WH05,2024-11-12,2024-11-12,1848.33,234
ORD01731,2024-03-09,SKU0008,SUP012,WH08,2024-04-01,2024-03-31,378.38,141
ORD01732,2024-02-09,SKU0034,SUP001,WH01,2024-03-17,2024-03-17,1346.31,424
ORD01733,2024-05-29,SKU0078,SUP018,WH09,2024-06-16,2024-06-16,142.15,102
ORD01734,2024-02-13,SKU0089,SUP001,WH04,2024-03-21,2024-03-20,1586.22,45
ORD01735,2024-03-29,SKU0011,SUP014,WH04,2024-05-06,2024-05-14,1955.73,124
ORD01736,2024-08-27,SKU0048,SUP007,WH01,2024-09-15,2024-09-13,1189.28,494
ORD01737,2024-10-25,SKU0040,SUP015,WH03,2024-11-24,2024-11-24,848.54,65
ORD01738,2024-09-10,SKU0075,SUP008,WH05,2024-09-25,2024-09-23,1782.51,294
ORD01739,2024-04-25,SKU0021,SUP001,WH07,2024-06-01,2024-06-01,684.83,99
ORD01740,2024-10-24,SKU0049,SUP019,WH08,2024-11-29,2024-11-28,68.51,203
ORD01741,2024-05-28,SKU0085,SUP016,WH06,2024-06-30,2024-06-30,1074.6,280
ORD01742,2024-03-07,SKU0047,SUP001,WH02,2024-04-13,2024-04-22,1633.16,19
ORD01743,2024-10-03,SKU0079,SUP001,WH04,2024-11-09,2024-11-09,1640.03,128
ORD01744,2024-07-07,SKU0063,SUP011,WH08,2024-08-18,2024-08-18,79.8,297
ORD01745,2024-05-15,SKU0060,SUP020,WH07,2024-06-22,2024-07-03,823.86,17
ORD01746,2024-08-29,SKU0026,SUP012,WH06,2024-09-21,2024-09-30,696.47,252
ORD01747,2024-09-21,SKU0100,SUP001,WH06,2024-10-28,2024-10-27,486.0,305
ORD01748,2024-03-22,SKU0025,SUP014,WH06,2024-04-29,2024-04-28,407.68,115
ORD01749,2024-02-12,SKU0094,SUP009,WH10,2024-03-11,2024-03-10,494.13,89
ORD01750,2024-07-07,SKU0099,SUP013,WH06,2024-07-20,2024-07-18,1487.1,250
ORD01751,2024-01-19,SKU0052,SUP008,WH06,2024-02-03,2024-02-03,115.13,362
ORD01752,2024-08-21,SKU0087,SUP001,WH04,2024-09-27,2024-09-25,1768.09,16
ORD01753,2024-06-09,SKU0072,SUP001,WH05,2024-07-16,2024-07-14,1602.33,175
ORD01754,2024-03-19,SKU0074,SUP013,WH08,2024-04-01,2024-03-30,1627.92,499
ORD01755,2024-08-06,SKU0007,SUP013,WH09,2024-08-19,2024-08-20,1987.09,174
ORD01756,2024-05-17,SKU0014,SUP007,WH08,2024-06-05,2024-06-14,191.06,172
ORD01757,2024-05-21,SKU0007,SUP002,WH07,2024-06-04,2024-06-15,623.18,371
ORD01758,2024-03-19,SKU0004,SUP016,WH08,2024-04-21,2024-04-19,1236.05,245
ORD01759,2024-09-03,SKU0084,SUP004,WH01,2024-09-14,2024-09-20,700.37,201
ORD01760,2024-11-25,SKU0018,SUP004,WH03,2024-12-06,2024-12-05,1791.83,394
ORD01761,2024-08-13,SKU0001,SUP010,WH03,2024-09-14,2024-09-13,418.52,25
ORD01762,2024-03-27,SKU0094,SUP015,WH07,2024-04-26,2024-04-26,1352.29,359
ORD01763,2024-10-31,SKU0028,SUP020,WH08,2024-12-08,2024-12-07,1672.82,196
ORD01764,2024-02-14,SKU0082,SUP013,WH02,2024-02-27,2024-02-25,500.74,445
ORD01765,2024-04-15,SKU0097,SUP020,WH02,2024-05-23,2024-05-21,1238.62,365
ORD01766,2024-01-13,SKU0053,SUP014,WH05,2024-02-20,2024-03-04,1655.28,471
ORD01767,2024-11-05,SKU0093,SUP017,WH10,2024-11-15,2024-11-15,745.94,73
ORD01768,2024-01-17,SKU0097,SUP004,WH01,2024-01-28,2024-01-28,1073.48,102
ORD01769,2024-07-18,SKU0015,SUP002,WH09,2024-08-01,2024-08-03,243.19,452
ORD01770,2024-03-10,SKU0015,SUP014,WH02,2024-04-17,2024-04-16,1100.38,201
ORD01771,2024-03-18,SKU0037,SUP020,WH03,2024-04-25,2024-04-25,755.11,409
ORD01772,2024-08-09,SKU0056,SUP015,WH07,2024-09-08,2024-09-07,1026.44,346
ORD01773,2024-10-20,SKU0079,SUP007,WH08,2024-11-08,2024-11-20,1218.45,254
ORD01774,2024-01-07,SKU0019,SUP010,WH09,2024-02-08,2024-02-06,1124.98,32
ORD01775,2024-02-27,SKU0020,SUP003,WH01,2024-03-22,2024-03-20,1346.62,46
ORD01776,2024-04-14,SKU0031,SUP007,WH01,2024-05-03,2024-05-17,1301.42,361
ORD01777,2024-12-10,SKU0028,SUP014,WH05,2025-01-17,2025-01-16,95.94,57
ORD01778,2024-01-22,SKU0095,SUP004,WH06,2024-02-02,2024-01-31,1271.85,12
ORD01779,2024-03-06,SKU0040,SUP010,WH03,2024-04-07,2024-04-05,1642.1,117
ORD01780,2024-05-27,SKU0087,SUP006,WH07,2024-06-21,2024-06-21,1299.33,457
ORD01781,2024-04-28,SKU0006,SUP010,WH03,2024-05-30,2024-05-28,1355.68,316
ORD01782,2024-01-18,SKU0011,SUP016,WH10,2024-02-20,2024-03-05,83.58,361
ORD01783,2024-07-16,SKU0081,SUP018,WH02,2024-08-03,2024-08-03,1812.15,329
ORD01784,2024-08-09,SKU0025,SUP009,WH07,2024-09-06,2024-09-05,502.99,287
ORD01785,2024-03-05,SKU0009,SUP017,WH06,2024-03-15,2024-03-13,1453.78,135
ORD01786,2024-09-08,SKU0060,SUP015,WH02,2024-10-08,2024-10-08,1029.89,220
ORD01787,2024-01-21,SKU0015,SUP019,WH07,2024-02-26,2024-02-26,595.83,276
ORD01788,2024-09-23,SKU0007,SUP015,WH02,2024-10-23,2024-10-23,687.16,494
ORD01789,2024-04-04,SKU0041,SUP012,WH06,2024-04-27,2024-04-27,969.62,450
ORD01790,2024-03-22,SKU0056,SUP014,WH07,2024-04-29,2024-04-27,1000.02,370
ORD01791,2024-03-12,SKU0053,SUP007,WH01,2024-03-31,2024-03-29,1361.52,408
ORD01792,2024-11-13,SKU0059,SUP014,WH03,2024-12-21,2024-12-21,766.74,405
ORD01793,2024-07-02,SKU0003,SUP015,WH03,2024-08-01,2024-07-30,1134.01,337
ORD01794,2024-09-08,SKU0030,SUP013,WH10,2024-09-21,2024-09-27,1406.51,414
ORD01795,2024-03-15,SKU0035,SUP003,WH03,2024-04-08,2024-04-06,574.57,45
ORD01796,2024-01-21,SKU0030,SUP011,WH10,2024-03-03,2024-03-17,252.3,20
ORD01797,2024-01-14,SKU0056,SUP015,WH06,2024-02-13,2024-02-11,1116.1,227
ORD01798,2024-06-09,SKU0023,SUP004,WH10,2024-06-20,2024-06-19,494.61,36
ORD01799,2024-04-29,SKU0064,SUP016,WH09,2024-06-01,2024-05-31,1607.75,176
ORD01800,2024-10-07,SKU0094,SUP017,WH03,2024-10-17,2024-10-15,1012.64,107
ORD01801,2024-10-14,SKU0067,SUP011,WH06,2024-11-25,2024-11-24,129.45,479
ORD01802,2024-04-23,SKU0039,SUP020,WH08,2024-05-31,2024-05-30,1096.93,331
ORD01803,2024-06-07,SKU0044,SUP018,WH01,2024-06-25,2024-06-24,1788.68,30
ORD01804,2024-05-19,SKU0059,SUP010,WH07,2024-06-20,2024-06-19,1027.14,315
ORD01805,2024-09-03,SKU0073,SUP018,WH05,2024-09-21,2024-09-20,401.11,368
ORD01806,2024-08-17,SKU0031,SUP019,WH01,2024-09-22,2024-09-25,361.74,169
ORD01807,2024-08-25,SKU0004,SUP003,WH09,2024-09-18,2024-09-18,1597.11,442
ORD01808,2024-01-21,SKU0071,SUP020,WH03,2024-02-28,2024-02-26,1658.29,486
ORD01809,2024-05-03,SKU0067,SUP001,WH09,2024-06-09,2024-06-20,236.49,490
ORD01810,2024-12-18,SKU0011,SUP010,WH03,2025-01-19,2025-01-17,1419.24,55
ORD01811,2024-05-04,SKU0063,SUP019,WH06,2024-06-09,2024-06-08,488.4,230
ORD01812,2024-03-04,SKU0008,SUP015,WH04,2024-04-03,2024-04-01,1006.8,390
ORD01813,2024-03-13,SKU0065,SUP006,WH09,2024-04-07,2024-04-07,1799.81,226
ORD01814,2024-01-10,SKU0075,SUP013,WH10,2024-01-23,2024-01-22,265.33,245
ORD01815,2024-10-11,SKU0002,SUP005,WH08,2024-11-13,2024-11-13,1848.71,170
ORD01816,2024-01-02,SKU0073,SUP005,WH09,2024-02-04,2024-02-02,1851.04,215
ORD01817,2024-08-05,SKU0013,SUP019,WH08,2024-09-10,2024-09-09,480.95,350
ORD01818,2024-05-25,SKU0027,SUP001,WH03,2024-07-01,2024-07-02,1397.93,22
ORD01819,2024-02-04,SKU0071,SUP020,WH10,2024-03-13,2024-03-13,169.11,401
ORD01820,2024-11-18,SKU0036,SUP010,WH06,2024-12-20,2024-12-20,1537.74,366
ORD01821,2024-09-27,SKU0098,SUP002,WH04,2024-10-11,2024-10-10,919.74,77
ORD01822,2024-10-26,SKU0096,SUP016,WH02,2024-11-28,2024-11-28,1897.77,388
ORD01823,2024-12-07,SKU0099,SUP001,WH08,2025-01-13,2025-01-26,1828.18,265
ORD01824,2024-11-28,SKU0011,SUP007,WH03,2024-12-17,2024-12-24,726.04,166
ORD01825,2024-09-12,SKU0018,SUP005,WH07,2024-10-15,2024-10-15,748.28,233
ORD01826,2024-07-13,SKU0019,SUP016,WH01,2024-08-15,2024-08-15,707.12,263
ORD01827,2024-09-11,SKU0059,SUP008,WH07,2024-09-26,2024-09-26,1843.83,113
ORD01828,2024-06-12,SKU0044,SUP014,WH07,2024-07-20,2024-07-18,92.76,307
ORD01829,2024-03-07,SKU0075,SUP002,WH06,2024-03-21,2024-03-19,1304.3,318
ORD01830,2024-05-20,SKU0029,SUP014,WH07,2024-06-27,2024-06-27,995.25,190
ORD01831,2024-06-19,SKU0020,SUP015,WH10,2024-07-19,2024-07-18,556.82,235
ORD01832,2024-01-17,SKU0065,SUP006,WH09,2024-02-11,2024-02-11,488.12,311
ORD01833,2024-11-05,SKU0062,SUP018,WH05,2024-11-23,2024-11-23,84.09,256
ORD01834,2024-11-27,SKU0070,SUP010,WH09,2024-12-29,2024-12-28,1490.82,222
ORD01835,2024-06-02,SKU0032,SUP014,WH10,2024-07-10,2024-07-10,882.32,478
ORD01836,2024-06-30,SKU0053,SUP004,WH02,2024-07-11,2024-07-11,1077.75,440
ORD01837,2024-11-02,SKU0093,SUP019,WH04,2024-12-08,2024-12-07,1773.22,196
ORD01838,2024-06-15,SKU0062,SUP005,WH08,2024-07-18,2024-07-18,1380.08,362
ORD01839,2024-09-08,SKU0094,SUP013,WH06,2024-09-21,2024-09-21,977.13,406
ORD01840,2024-07-07,SKU0044,SUP002,WH02,2024-07-21,2024-07-19,893.3,64
ORD01841,2024-04-08,SKU0005,SUP001,WH05,2024-05-15,2024-05-15,1112.44,299
ORD01842,2024-10-16,SKU0077,SUP003,WH04,2024-11-09,2024-11-09,1206.67,401
ORD01843,2024-03-11,SKU0047,SUP019,WH08,2024-04-16,2024-04-16,333.5,38
ORD01844,2024-03-22,SKU0005,SUP005,WH06,2024-04-24,2024-04-23,582.55,175
ORD01845,2024-09-09,SKU0014,SUP018,WH02,2024-09-27,2024-09-27,672.32,400
ORD01846,2024-09-16,SKU0032,SUP012,WH01,2024-10-09,2024-10-09,1182.48,468
ORD01847,2024-12-14,SKU0020,SUP002,WH03,2024-12-28,2024-12-27,396.9,496
ORD01848,2024-09-16,SKU0069,SUP009,WH02,2024-10-14,2024-10-12,158.16,305
ORD01849,2024-01-10,SKU0062,SUP010,WH09,2024-02-11,2024-02-23,355.76,30
ORD01850,2024-11-06,SKU0033,SUP006,WH03,2024-12-01,2024-12-01,1406.26,23
ORD01851,2024-05-31,SKU0009,SUP013,WH07,2024-06-13,2024-06-12,1962.69,407
ORD01852,2024-01-04,SKU0008,SUP018,WH02,2024-01-22,2024-01-22,1718.55,369
ORD01853,2024-07-30,SKU0095,SUP018,WH05,2024-08-17,2024-08-17,1845.84,104
ORD01854,2024-03-03,SKU0035,SUP011,WH10,2024-04-14,2024-04-13,1274.72,74
ORD01855,2024-05-31,SKU0011,SUP018,WH07,2024-06-18,2024-06-18,592.7,81
ORD01856,2024-06-20,SKU0072,SUP019,WH03,2024-07-26,2024-07-24,1993.97,439
ORD01857,2024-01-28,SKU0087,SUP002,WH08,2024-02-11,2024-02-23,739.17,384
ORD01858,2024-11-06,SKU0013,SUP013,WH06,2024-11-19,2024-11-19,1873.88,474
ORD01859,2024-07-05,SKU0095,SUP016,WH03,2024-08-07,2024-08-05,459.18,65
ORD01860,2024-12-18,SKU0073,SUP001,WH10,2025-01-24,2025-01-23,166.0,350
ORD01861,2024-06-18,SKU0026,SUP013,WH10,2024-07-01,2024-07-01,742.69,462
ORD01862,2024-08-05,SKU0078,SUP019,WH06,2024-09-10,2024-09-10,871.4,271
ORD01863,2024-10-23,SKU0042,SUP006,WH01,2024-11-17,2024-11-17,1636.5,389
ORD01864,2024-03-18,SKU0064,SUP018,WH05,2024-04-05,2024-04-04,76.16,305
ORD01865,2024-11-27,SKU0013,SUP019,WH06,2025-01-02,2024-12-31,1175.64,13
ORD01866,2024-03-08,SKU0025,SUP013,WH10,2024-03-21,2024-04-02,1525.13,220
ORD01867,2024-12-29,SKU0078,SUP013,WH08,2025-01-11,2025-01-09,1811.25,138
ORD01868,2024-08-21,SKU0081,SUP011,WH03,2024-10-02,2024-09-30,232.09,50
ORD01869,2024-07-08,SKU0002,SUP009,WH06,2024-08-05,2024-08-04,1822.61,301
ORD01870,2024-03-17,SKU0022,SUP010,WH02,2024-04-18,2024-04-27,1452.45,465
ORD01871,2024-07-26,SKU0061,SUP011,WH05,2024-09-06,2024-09-06,1247.23,36
ORD01872,2024-07-20,SKU0091,SUP010,WH06,2024-08-21,2024-08-21,1609.77,171
ORD01873,2024-12-25,SKU0068,SUP017,WH06,2025-01-04,2025-01-04,1283.36,338
ORD01874,2024-10-31,SKU0071,SUP016,WH05,2024-12-03,2024-12-03,1688.8,163
ORD01875,2024-06-25,SKU0039,SUP007,WH05,2024-07-14,2024-07-28,1121.88,67
ORD01876,2024-05-22,SKU0006,SUP011,WH08,2024-07-03,2024-07-03,1196.61,103
ORD01877,2024-05-21,SKU0077,SUP005,WH06,2024-06-23,2024-06-21,1375.25,22
ORD01878,2024-05-18,SKU0080,SUP004,WH01,2024-05-29,2024-05-28,895.0,496
ORD01879,2024-01-05,SKU0045,SUP008,WH08,2024-01-20,2024-01-18,1593.67,250
ORD01880,2024-01-14,SKU0051,SUP002,WH07,2024-01-28,2024-01-26,1619.31,471
ORD01881,2024-10-01,SKU0024,SUP018,WH07,2024-10-19,2024-10-18,432.88,345
ORD01882,2024-04-02,SKU0046,SUP003,WH08,2024-04-26,2024-04-25,1462.62,181
ORD01883,2024-05-30,SKU0025,SUP007,WH02,2024-06-18,2024-06-19,153.31,471
ORD01884,2024-09-11,SKU0043,SUP006,WH10,2024-10-06,2024-10-05,1080.42,137
ORD01885,2024-08-09,SKU0014,SUP005,WH10,2024-09-11,2024-09-11,867.44,98
ORD01886,2024-05-11,SKU0061,SUP008,WH02,2024-05-26,2024-05-24,862.96,404
ORD01887,2024-10-01,SKU0025,SUP015,WH03,2024-10-31,2024-10-31,638.61,281
ORD01888,2024-02-27,SKU0073,SUP018,WH03,2024-03-16,2024-03-18,916.33,217
ORD01889,2024-06-21,SKU0052,SUP004,WH10,2024-07-02,2024-07-01,1801.06,298
ORD01890,2024-02-08,SKU0090,SUP005,WH10,2024-03-12,2024-03-10,1909.48,484
ORD01891,2024-07-13,SKU0023,SUP010,WH03,2024-08-14,2024-08-16,627.61,147
ORD01892,2024-02-04,SKU0028,SUP007,WH07,2024-02-23,2024-02-25,1301.4,451
ORD01893,2024-12-09,SKU0025,SUP016,WH03,2025-01-11,2025-01-10,1582.73,456
ORD01894,2024-08-28,SKU0064,SUP005,WH01,2024-09-30,2024-10-10,1016.95,382
ORD01895,2024-03-30,SKU0011,SUP009,WH03,2024-04-27,2024-04-26,1923.11,87
ORD01896,2024-08-11,SKU0069,SUP011,WH01,2024-09-22,2024-09-21,518.06,54
ORD01897,2024-05-07,SKU0082,SUP008,WH09,2024-05-22,2024-05-21,1438.05,68
ORD01898,2024-07-08,SKU0068,SUP013,WH08,2024-07-21,2024-08-02,323.18,354
ORD01899,2024-03-02,SKU0014,SUP016,WH02,2024-04-04,2024-04-04,1717.94,205
ORD01900,2024-07-01,SKU0050,SUP011,WH06,2024-08-12,2024-08-25,1570.03,493
ORD01901,2024-02-08,SKU0054,SUP010,WH03,2024-03-11,2024-03-11,322.36,13
ORD01902,2024-02-25,SKU0040,SUP020,WH06,2024-04-03,2024-04-03,1382.24,192
ORD01903,2024-08-01,SKU0047,SUP020,WH09,2024-09-08,2024-09-08,270.97,139
ORD01904,2024-07-01,SKU0077,SUP020,WH09,2024-08-08,2024-08-10,830.54,441
ORD01905,2024-04-17,SKU0084,SUP001,WH09,2024-05-24,2024-05-30,1456.89,69
ORD01906,2024-01-22,SKU0031,SUP017,WH03,2024-02-01,2024-02-01,1103.4,209
ORD01907,2024-06-03,SKU0033,SUP018,WH02,2024-06-21,2024-06-21,1109.99,434
ORD01908,2024-12-03,SKU0021,SUP017,WH02,2024-12-13,2024-12-13,155.47,485
ORD01909,2024-09-15,SKU0041,SUP015,WH02,2024-10-15,2024-10-15,996.66,459
ORD01910,2024-01-22,SKU0055,SUP008,WH07,2024-02-06,2024-02-06,1024.66,330
ORD01911,2024-12-08,SKU0072,SUP015,WH07,2025-01-07,2025-01-09,1262.45,89
ORD01912,2024-06-03,SKU0027,SUP012,WH09,2024-06-26,2024-06-25,805.35,57
ORD01913,2024-07-29,SKU0022,SUP017,WH01,2024-08-08,2024-08-06,732.08,211
ORD01914,2024-01-01,SKU0004,SUP008,WH03,2024-01-16,2024-01-15,1444.19,244
ORD01915,2024-04-23,SKU0010,SUP015,WH08,2024-05-23,2024-05-22,362.08,261
ORD01916,2024-10-13,SKU0006,SUP016,WH07,2024-11-15,2024-11-14,1388.22,34
ORD01917,2024-04-30,SKU0021,SUP017,WH05,2024-05-10,2024-05-09,178.45,340
ORD01918,2024-03-01,SKU0070,SUP004,WH02,2024-03-12,2024-03-23,1239.42,203
ORD01919,2024-02-03,SKU0078,SUP018,WH05,2024-02-21,2024-02-20,273.57,63
ORD01920,2024-12-03,SKU0098,SUP005,WH02,2025-01-05,2025-01-03,1808.22,458
ORD01921,2024-10-23,SKU0055,SUP019,WH06,2024-11-28,2024-11-27,1488.79,184
ORD01922,2024-01-17,SKU0046,SUP001,WH10,2024-02-23,2024-02-22,1803.15,123
ORD01923,2024-12-03,SKU0090,SUP005,WH02,2025-01-05,2025-01-03,1188.65,251
ORD01924,2024-10-26,SKU0015,SUP013,WH02,2024-11-08,2024-11-06,1423.33,475
ORD01925,2024-05-11,SKU0064,SUP011,WH08,2024-06-22,2024-06-20,615.59,414
ORD01926,2024-08-27,SKU0082,SUP014,WH01,2024-10-04,2024-10-04,1709.0,58
ORD01927,2024-04-04,SKU0051,SUP009,WH10,2024-05-02,2024-05-02,1653.75,346
ORD01928,2024-04-01,SKU0027,SUP001,WH08,2024-05-08,2024-05-07,148.66,335
ORD01929,2024-09-17,SKU0063,SUP013,WH05,2024-09-30,2024-09-28,381.68,444
ORD01930,2024-03-14,SKU0100,SUP011,WH04,2024-04-25,2024-04-29,1077.78,483
ORD01931,2024-05-09,SKU0024,SUP011,WH04,2024-06-20,2024-06-22,720.55,375
ORD01932,2024-05-10,SKU0057,SUP008,WH04,2024-05-25,2024-05-25,1973.18,330
ORD01933,2024-02-24,SKU0006,SUP018,WH09,2024-03-13,2024-03-13,1533.15,183
ORD01934,2024-10-29,SKU0024,SUP016,WH08,2024-12-01,2024-11-29,313.47,450
ORD01935,2024-09-02,SKU0077,SUP004,WH03,2024-09-13,2024-09-17,1377.15,472
ORD01936,2024-11-10,SKU0050,SUP001,WH02,2024-12-17,2024-12-16,92.17,495
ORD01937,2024-07-10,SKU0020,SUP004,WH06,2024-07-21,2024-07-19,1860.75,477
ORD01938,2024-03-04,SKU0034,SUP001,WH07,2024-04-10,2024-04-09,210.56,324
ORD01939,2024-04-12,SKU0013,SUP015,WH08,2024-05-12,2024-05-11,429.32,478
ORD01940,2024-05-09,SKU0078,SUP013,WH04,2024-05-22,2024-06-04,418.76,393
ORD01941,2024-12-09,SKU0095,SUP010,WH05,2025-01-10,2025-01-09,1865.95,127
ORD01942,2024-03-27,SKU0011,SUP012,WH02,2024-04-19,2024-04-19,1227.3,25
ORD01943,2024-09-09,SKU0024,SUP017,WH05,2024-09-19,2024-09-19,764.49,490
ORD01944,2024-02-14,SKU0086,SUP017,WH07,2024-02-24,2024-02-22,1752.84,219
ORD01945,2024-12-14,SKU0088,SUP009,WH04,2025-01-11,2025-01-11,1219.68,438
ORD01946,2024-08-23,SKU0077,SUP012,WH04,2024-09-15,2024-09-14,1517.03,151
ORD01947,2024-06-06,SKU0072,SUP012,WH05,2024-06-29,2024-06-29,1379.63,186
ORD01948,2024-05-06,SKU0087,SUP019,WH09,2024-06-11,2024-06-09,281.87,413
ORD01949,2024-05-09,SKU0038,SUP016,WH07,2024-06-11,2024-06-10,558.75,267
ORD01950,2024-03-23,SKU0090,SUP007,WH10,2024-04-11,2024-04-09,801.74,342
ORD01951,2024-08-06,SKU0089,SUP018,WH01,2024-08-24,2024-08-22,666.37,166
ORD01952,2024-11-12,SKU0023,SUP008,WH09,2024-11-27,2024-11-27,1168.39,311
ORD01953,2024-03-29,SKU0008,SUP016,WH01,2024-05-01,2024-05-01,1665.93,248
ORD01954,2024-09-30,SKU0053,SUP020,WH04,2024-11-07,2024-11-06,1380.3,466
ORD01955,2024-07-25,SKU0076,SUP017,WH05,2024-08-04,2024-08-03,1100.76,251
ORD01956,2024-10-09,SKU0085,SUP003,WH03,2024-11-02,2024-11-05,1585.69,53
ORD01957,2024-10-07,SKU0015,SUP005,WH10,2024-11-09,2024-11-09,820.14,370
ORD01958,2024-01-15,SKU0038,SUP016,WH09,2024-02-17,2024-03-01,1852.71,477
ORD01959,2024-01-08,SKU0077,SUP003,WH06,2024-02-01,2024-01-30,1369.55,442
ORD01960,2024-11-30,SKU0007,SUP001,WH05,2025-01-06,2025-01-06,1574.87,59
ORD01961,2024-02-26,SKU0073,SUP006,WH08,2024-03-22,2024-03-22,71.4,499
ORD01962,2024-07-28,SKU0030,SUP010,WH08,2024-08-29,2024-08-28,1389.72,180
ORD01963,2024-10-01,SKU0003,SUP003,WH05,2024-10-25,2024-10-24,346.04,418
ORD01964,2024-07-02,SKU0025,SUP004,WH09,2024-07-13,2024-07-12,356.36,318
ORD01965,2024-01-03,SKU0075,SUP007,WH02,2024-01-22,2024-01-21,993.99,486
ORD01966,2024-01-04,SKU0088,SUP012,WH03,2024-01-27,2024-01-27,1942.26,177
ORD01967,2024-09-01,SKU0009,SUP011,WH01,2024-10-13,2024-10-11,1117.03,307
ORD01968,2024-11-23,SKU0047,SUP016,WH02,2024-12-26,2024-12-24,1080.14,344
ORD01969,2024-05-05,SKU0021,SUP020,WH02,2024-06-12,2024-06-15,920.53,85
ORD01970,2024-07-17,SKU0069,SUP001,WH07,2024-08-23,2024-08-23,332.55,389
ORD01971,2024-12-06,SKU0079,SUP014,WH09,2025-01-13,2025-01-20,262.82,80
ORD01972,2024-10-28,SKU0097,SUP004,WH06,2024-11-08,2024-11-08,1232.89,415
ORD01973,2024-07-16,SKU0036,SUP008,WH05,2024-07-31,2024-08-01,341.22,71
ORD01974,2024-08-27,SKU0030,SUP007,WH03,2024-09-15,2024-09-15,287.93,97
ORD01975,2024-12-16,SKU0031,SUP015,WH02,2025-01-15,2025-01-15,863.15,252
ORD01976,2024-10-17,SKU0077,SUP006,WH06,2024-11-11,2024-11-09,1179.21,99
ORD01977,2024-05-31,SKU0045,SUP018,WH02,2024-06-18,2024-06-17,50.04,47
ORD01978,2024-09-09,SKU0003,SUP008,WH08,2024-09-24,2024-09-24,1643.63,35
ORD01979,2024-04-30,SKU0095,SUP017,WH05,2024-05-10,2024-05-08,189.05,150
ORD01980,2024-12-02,SKU0011,SUP020,WH04,2025-01-09,2025-01-08,719.74,250
ORD01981,2024-02-04,SKU0093,SUP011,WH01,2024-03-17,2024-03-15,314.21,31
ORD01982,2024-03-23,SKU0017,SUP003,WH03,2024-04-16,2024-04-15,1115.36,77
ORD01983,2024-05-06,SKU0054,SUP015,WH01,2024-06-05,2024-06-04,1225.53,309
ORD01984,2024-03-14,SKU0032,SUP009,WH08,2024-04-11,2024-04-10,1630.01,166
ORD01985,2024-08-05,SKU0069,SUP007,WH05,2024-08-24,2024-09-04,975.61,381
ORD01986,2024-09-17,SKU0041,SUP010,WH08,2024-10-19,2024-10-17,941.44,421
ORD01987,2024-11-21,SKU0037,SUP006,WH06,2024-12-16,2024-12-18,1254.17,24
ORD01988,2024-07-02,SKU0048,SUP006,WH10,2024-07-27,2024-08-06,72.3,474
ORD01989,2024-08-14,SKU0098,SUP020,WH08,2024-09-21,2024-09-30,1888.25,344
ORD01990,2024-08-06,SKU0025,SUP006,WH02,2024-08-31,2024-08-29,598.51,412
ORD01991,2024-01-02,SKU0022,SUP010,WH02,2024-02-03,2024-02-03,1552.45,244
ORD01992,2024-09-15,SKU0007,SUP015,WH09,2024-10-15,2024-10-14,1844.91,10
ORD01993,2024-01-09,SKU0074,SUP005,WH03,2024-02-11,2024-02-23,86.93,443
ORD01994,2024-07-18,SKU0068,SUP013,WH08,2024-07-31,2024-07-30,1377.32,288
ORD01995,2024-12-30,SKU0061,SUP018,WH07,2025-01-17,2025-01-15,1358.8,28
ORD01996,2024-10-14,SKU0003,SUP017,WH08,2024-10-24,2024-10-24,1195.48,91
ORD01997,2024-07-03,SKU0080,SUP001,WH03,2024-08-09,2024-08-08,419.05,110
ORD01998,2024-04-26,SKU0081,SUP009,WH04,2024-05-24,2024-06-02,1012.54,194
ORD01999,2024-11-01,SKU0095,SUP001,WH06,2024-12-08,2024-12-07,635.57,226
ORD02000,2024-11-09,SKU0093,SUP013,WH01,2024-11-22,2024-11-21,404.17,219
