Date,Warehouse_ID,SKU,Stock_On_Hand,Average_Daily_Demand
2025-01-12,WH02,SKU0072,284,19
2025-01-13,WH02,SKU0072,282,21
2025-01-14,WH02,SKU0072,282,22
2025-01-15,WH02,SKU0072,304,17
2025-01-16,WH02,SKU0072,288,16
2025-01-17,WH02,SKU0072,307,20
2025-01-18,WH02,SKU0072,286,18
2025-01-19,WH02,SKU0072,317,15
2025-01-20,WH02,SKU0072,305,14
2025-01-21,WH02,SKU0072,311,14
2025-01-22,WH02,SKU0072,289,17
2025-01-23,WH02,SKU0072,292,14
2025-01-24,WH02,SKU0072,303,13
2025-01-25,WH02,SKU0072,317,13
2025-01-26,WH02,SKU0072,291,22
2025-01-27,WH02,SKU0072,284,13
2025-01-28,WH02,SKU0072,307,13
2025-01-29,WH02,SKU0072,313,17
2025-01-30,WH02,SKU0072,312,15
2025-01-01,WH02,SKU0073,123,42
2025-01-02,WH02,SKU0073,105,37
2025-01-03,WH02,SKU0073,116,37
2025-01-04,WH02,SKU0073,102,36
2025-01-05,WH02,SKU0073,117,33
2025-01-06,WH02,SKU0073,106,35
2025-01-07,WH02,SKU0073,95,34
2025-01-08,WH02,SKU0073,112,34
2025-01-09,WH02,SKU0073,106,38
2025-01-10,WH02,SKU0073,127,33
2025-01-11,WH02,SKU0073,110,34
2025-01-12,WH02,SKU0073,110,37
2025-01-13,WH02,SKU0073,124,37
2025-01-14,WH02,SKU0073,130,34
2025-01-15,WH02,SKU0073,95,33
2025-01-16,WH02,SKU0073,107,34
2025-01-17,WH02,SKU0073,96,35
2025-01-18,WH02,SKU0073,131,41
2025-01-19,WH02,SKU0073,93,42
2025-01-20,WH02,SKU0073,101,37
2025-01-21,WH02,SKU0073,106,37
2025-01-22,WH02,SKU0073,123,40
2025-01-23,WH02,SKU0073,116,39
2025-01-24,WH02,SKU0073,122,34
2025-01-25,WH02,SKU0073,108,34
2025-01-26,WH02,SKU0073,121,37
2025-01-27,WH02,SKU0073,118,38
2025-01-28,WH02,SKU0073,103,34
2025-01-29,WH02,SKU0073,131,35
2025-01-30,WH02,SKU0073,97,36
2025-01-01,WH02,SKU0074,475,13
2025-01-02,WH02,SKU0074,470,15
2025-01-03,WH02,SKU0074,437,14
2025-01-04,WH02,SKU0074,452,11
2025-01-05,WH02,SKU0074,457,10
2025-01-06,WH02,SKU0074,463,17
2025-01-07,WH02,SKU0074,439,13
2025-01-08,WH02,SKU0074,462,9
2025-01-09,WH02,SKU0074,451,11
2025-01-10,WH02,SKU0074,437,17
2025-01-11,WH02,SKU0074,453,16
2025-01-12,WH02,SKU0074,459,17
2025-01-13,WH02,SKU0074,475,15
2025-01-14,WH02,SKU0074,450,13
2025-01-15,WH02,SKU0074,469,13
2025-01-16,WH02,SKU0074,456,10
2025-01-17,WH02,SKU0074,475,15
2025-01-18,WH02,SKU0074,449,14
2025-01-19,WH02,SKU0074,452,10
2025-01-20,WH02,SKU0074,470,17
2025-01-21,WH02,SKU0074,469,12
2025-01-22,WH02,SKU0074,446,9
2025-01-23,WH02,SKU0074,465,12
2025-01-24,WH02,SKU0074,471,17
2025-01-25,WH02,SKU0074,441,18
2025-01-26,WH02,SKU0074,441,13
2025-01-27,WH02,SKU0074,454,18
2025-01-28,WH02,SKU0074,462,17
2025-01-29,WH02,SKU0074,459,17
2025-01-30,WH02,SKU0074,470,17
2025-01-01,WH02,SKU0075,254,20
2025-01-02,WH02,SKU0075,251,18
2025-01-03,WH02,SKU0075,252,20
2025-01-04,WH02,SKU0075,244,14
2025-01-05,WH02,SKU0075,237,20
2025-01-06,WH02,SKU0075,245,22
2025-01-07,WH02,SKU0075,228,16
2025-01-08,WH02,SKU0075,253,22
2025-01-09,WH02,SKU0075,222,16
2025-01-10,WH02,SKU0075,252,14
2025-01-11,WH02,SKU0075,246,14
2025-01-12,WH02,SKU0075,222,20
2025-01-13,WH02,SKU0075,239,18
2025-01-14,WH02,SKU0075,249,16
2025-01-15,WH02,SKU0075,235,19
2025-01-16,WH02,SKU0075,244,16
2025-01-17,WH02,SKU0075,240,17
2025-01-18,WH02,SKU0075,236,21
2025-01-19,WH02,SKU0075,230,19
2025-01-20,WH02,SKU0075,252,20
2025-01-21,WH02,SKU0075,254,18
2025-01-22,WH02,SKU0075,226,22
2025-01-23,WH02,SKU0075,240,15
2025-01-24,WH02,SKU0075,227,15
2025-01-25,WH02,SKU0075,248,13
2025-01-26,WH02,SKU0075,244,18
2025-01-27,WH02,SKU0075,217,19
2025-01-28,WH02,SKU0075,245,20
2025-01-29,WH02,SKU0075,236,16
2025-01-30,WH02,SKU0075,221,13
2025-01-01,WH02,SKU0076,192,31
2025-01-02,WH02,SKU0076,214,24
2025-01-03,WH02,SKU0076,229,23
2025-01-04,WH02,SKU0076,229,24
2025-01-05,WH02,SKU0076,206,26
2025-01-06,WH02,SKU0076,230,24
2025-01-07,WH02,SKU0076,229,25
2025-01-08,WH02,SKU0076,202,28
2025-01-09,WH02,SKU0076,218,25
2025-01-10,WH02,SKU0076,196,25
2025-01-11,WH02,SKU0076,212,22
2025-01-12,WH02,SKU0076,194,31
2025-01-13,WH02,SKU0076,192,26
2025-01-14,WH02,SKU0076,221,25
2025-01-15,WH02,SKU0076,210,22
2025-01-16,WH02,SKU0076,222,28
2025-01-17,WH02,SKU0076,225,30
2025-01-18,WH02,SKU0076,205,22
2025-01-19,WH02,SKU0076,204,23
2025-01-20,WH02,SKU0076,212,23
2025-01-21,WH02,SKU0076,227,28
2025-01-22,WH02,SKU0076,201,31
2025-01-23,WH02,SKU0076,221,26
2025-01-24,WH02,SKU0076,196,25
2025-01-25,WH02,SKU0076,214,29
2025-01-26,WH02,SKU0076,201,29
2025-01-27,WH02,SKU0076,202,24
2025-01-28,WH02,SKU0076,208,23
2025-01-29,WH02,SKU0076,207,25
2025-01-30,WH02,SKU0076,202,29
2025-01-01,WH02,SKU0077,207,30
2025-01-02,WH02,SKU0077,189,32
2025-01-03,WH02,SKU0077,188,26
2025-01-04,WH02,SKU0077,213,27
2025-01-05,WH02,SKU0077,206,24
2025-01-06,WH02,SKU0077,203,32
2025-01-07,WH02,SKU0077,207,29
2025-01-08,WH02,SKU0077,212,26
2025-01-09,WH02,SKU0077,194,24
2025-01-10,WH02,SKU0077,206,31
2025-01-11,WH02,SKU0077,209,31
2025-01-12,WH02,SKU0077,184,30
2025-01-13,WH02,SKU0077,209,26
2025-01-14,WH02,SKU0077,198,33
2025-01-15,WH02,SKU0077,195,31
2025-01-16,WH02,SKU0077,200,30
2025-01-17,WH02,SKU0077,204,30
2025-01-18,WH02,SKU0077,210,33
2025-01-19,WH02,SKU0077,190,33
2025-01-20,WH02,SKU0077,204,29
2025-01-21,WH02,SKU0077,192,28
2025-01-22,WH02,SKU0077,205,27
2025-01-23,WH02,SKU0077,190,32
2025-01-24,WH02,SKU0077,195,30
2025-01-25,WH02,SKU0077,180,24
2025-01-26,WH02,SKU0077,212,25
2025-01-27,WH02,SKU0077,210,33
2025-01-28,WH02,SKU0077,198,32
2025-01-29,WH02,SKU0077,196,33
2025-01-30,WH02,SKU0077,188,28
2025-01-01,WH02,SKU0078,206,35
2025-01-02,WH02,SKU0078,205,30
2025-01-03,WH02,SKU0078,228,28
2025-01-04,WH02,SKU0078,224,36
2025-01-05,WH02,SKU0078,237,27
2025-01-06,WH02,SKU0078,228,32
2025-01-07,WH02,SKU0078,207,33
2025-01-08,WH02,SKU0078,225,33
2025-01-09,WH02,SKU0078,216,29
2025-01-10,WH02,SKU0078,234,34
2025-01-11,WH02,SKU0078,211,29
2025-01-12,WH02,SKU0078,228,35
2025-01-13,WH02,SKU0078,213,29
2025-01-14,WH02,SKU0078,237,33
2025-01-15,WH02,SKU0078,241,34
2025-01-16,WH02,SKU0078,243,28
2025-01-17,WH02,SKU0078,215,29
2025-01-18,WH02,SKU0078,207,34
2025-01-19,WH02,SKU0078,231,27
2025-01-20,WH02,SKU0078,212,28
2025-01-21,WH02,SKU0078,221,31
2025-01-22,WH02,SKU0078,216,36
2025-01-23,WH02,SKU0078,213,32
2025-01-24,WH02,SKU0078,222,30
2025-01-25,WH02,SKU0078,238,36
2025-01-26,WH02,SKU0078,205,31
2025-01-27,WH02,SKU0078,209,31
2025-01-28,WH02,SKU0078,229,31
2025-01-29,WH02,SKU0078,217,30
2025-01-30,WH02,SKU0078,216,30
2025-01-01,WH02,SKU0079,201,24
2025-01-02,WH02,SKU0079,218,30
2025-01-03,WH02,SKU0079,208,26
2025-01-04,WH02,SKU0079,222,27
2025-01-05,WH02,SKU0079,227,25
2025-01-06,WH02,SKU0079,202,29
2025-01-07,WH02,SKU0079,213,31
2025-01-08,WH02,SKU0079,218,27
2025-01-09,WH02,SKU0079,204,25
2025-01-10,WH02,SKU0079,228,26
2025-01-11,WH02,SKU0079,218,32
2025-01-12,WH02,SKU0079,233,26
2025-01-13,WH02,SKU0079,202,31
2025-01-14,WH02,SKU0079,225,27
2025-01-15,WH02,SKU0079,221,25
2025-01-16,WH02,SKU0079,226,31
2025-01-17,WH02,SKU0079,209,28
2025-01-18,WH02,SKU0079,211,24
2025-01-19,WH02,SKU0079,203,33
2025-01-20,WH02,SKU0079,216,25
2025-01-21,WH02,SKU0079,199,27
2025-01-22,WH02,SKU0079,237,27
2025-01-23,WH02,SKU0079,237,28
2025-01-24,WH02,SKU0079,228,31
2025-01-25,WH02,SKU0079,199,24
2025-01-26,WH02,SKU0079,234,33
2025-01-27,WH02,SKU0079,203,30
2025-01-28,WH02,SKU0079,234,33
2025-01-29,WH02,SKU0079,209,32
2025-01-30,WH02,SKU0079,223,33
2025-01-01,WH02,SKU0080,96,24
2025-01-02,WH02,SKU0080,96,25
2025-01-03,WH02,SKU0080,128,27
2025-01-04,WH02,SKU0080,108,25
2025-01-05,WH02,SKU0080,110,28
2025-01-06,WH02,SKU0080,106,21
2025-01-07,WH02,SKU0080,116,29
2025-01-08,WH02,SKU0080,115,23
2025-01-09,WH02,SKU0080,97,30
2025-01-10,WH02,SKU0080,126,22
2025-01-11,WH02,SKU0080,98,22
2025-01-12,WH02,SKU0080,111,29
2025-01-13,WH02,SKU0080,102,29
2025-01-14,WH02,SKU0080,96,28
2025-01-15,WH02,SKU0080,107,30
2025-01-16,WH02,SKU0080,115,23
2025-01-17,WH02,SKU0080,105,29
2025-01-18,WH02,SKU0080,112,24
2025-01-19,WH02,SKU0080,125,26
2025-01-20,WH02,SKU0080,122,25
2025-01-21,WH02,SKU0080,98,21
2025-01-22,WH02,SKU0080,97,26
2025-01-23,WH02,SKU0080,116,28
2025-01-24,WH02,SKU0080,131,22
2025-01-25,WH02,SKU0080,134,30
2025-01-26,WH02,SKU0080,120,26
2025-01-27,WH02,SKU0080,103,22
2025-01-28,WH02,SKU0080,96,27
2025-01-29,WH02,SKU0080,113,22
2025-01-30,WH02,SKU0080,101,21
2025-01-01,WH02,SKU0081,343,24
2025-01-02,WH02,SKU0081,319,24
2025-01-03,WH02,SKU0081,348,30
2025-01-04,WH02,SKU0081,329,23
2025-01-05,WH02,SKU0081,330,31
2025-01-06,WH02,SKU0081,323,30
2025-01-07,WH02,SKU0081,336,24
2025-01-08,WH02,SKU0081,355,28
2025-01-09,WH02,SKU0081,344,23
2025-01-10,WH02,SKU0081,332,29
2025-01-11,WH02,SKU0081,343,23
2025-01-12,WH02,SKU0081,342,32
2025-01-13,WH02,SKU0081,349,25
2025-01-14,WH02,SKU0081,354,29
2025-01-15,WH02,SKU0081,320,24
2025-01-16,WH02,SKU0081,354,25
2025-01-17,WH02,SKU0081,321,27
2025-01-18,WH02,SKU0081,339,28
2025-01-19,WH02,SKU0081,344,32
2025-01-20,WH02,SKU0081,348,23
2025-01-21,WH02,SKU0081,321,23
2025-01-22,WH02,SKU0081,333,26
2025-01-23,WH02,SKU0081,355,26
2025-01-24,WH02,SKU0081,319,31
2025-01-25,WH02,SKU0081,328,32
2025-01-26,WH02,SKU0081,348,31
2025-01-27,WH02,SKU0081,350,24
2025-01-28,WH02,SKU0081,343,27
2025-01-29,WH02,SKU0081,343,30
2025-01-30,WH02,SKU0081,338,26
2025-01-01,WH02,SKU0082,477,25
2025-01-02,WH02,SKU0082,475,26
2025-01-03,WH02,SKU0082,460,31
2025-01-04,WH02,SKU0082,456,25
2025-01-05,WH02,SKU0082,478,32
2025-01-06,WH02,SKU0082,454,26
2025-01-07,WH02,SKU0082,451,23
2025-01-08,WH02,SKU0082,464,25
2025-01-09,WH02,SKU0082,475,24
2025-01-10,WH02,SKU0082,467,28
2025-01-11,WH02,SKU0082,466,24
2025-01-12,WH02,SKU0082,460,29
2025-01-13,WH02,SKU0082,455,31
2025-01-14,WH02,SKU0082,463,26
2025-01-15,WH02,SKU0082,443,24
2025-01-16,WH02,SKU0082,461,27
2025-01-17,WH02,SKU0082,476,30
2025-01-18,WH02,SKU0082,448,28
2025-01-19,WH02,SKU0082,460,24
2025-01-20,WH02,SKU0082,468,28
2025-01-21,WH02,SKU0082,445,27
2025-01-22,WH02,SKU0082,471,26
2025-01-23,WH02,SKU0082,456,24
2025-01-24,WH02,SKU0082,450,32
2025-01-25,WH02,SKU0082,466,24
2025-01-26,WH02,SKU0082,461,24
2025-01-27,WH02,SKU0082,459,24
2025-01-28,WH02,SKU0082,466,28
2025-01-29,WH02,SKU0082,467,27
2025-01-30,WH02,SKU0082,453,25
2025-01-01,WH02,SKU0083,144,21
2025-01-02,WH02,SKU0083,128,17
2025-01-03,WH02,SKU0083,160,24
2025-01-04,WH02,SKU0083,163,18
2025-01-05,WH02,SKU0083,131,16
2025-01-06,WH02,SKU0083,131,24
2025-01-07,WH02,SKU0083,161,23
2025-01-08,WH02,SKU0083,155,18
2025-01-09,WH02,SKU0083,145,23
2025-01-10,WH02,SKU0083,158,20
2025-01-11,WH02,SKU0083,159,18
2025-01-12,WH02,SKU0083,142,23
2025-01-13,WH02,SKU0083,141,22
2025-01-14,WH02,SKU0083,144,17
2025-01-15,WH02,SKU0083,134,21
2025-01-16,WH02,SKU0083,145,18
2025-01-17,WH02,SKU0083,155,15
2025-01-18,WH02,SKU0083,129,24
2025-01-19,WH02,SKU0083,152,20
2025-01-20,WH02,SKU0083,126,20
2025-01-21,WH02,SKU0083,143,20
2025-01-22,WH02,SKU0083,127,20
2025-01-23,WH02,SKU0083,149,17
2025-01-24,WH02,SKU0083,128,24
2025-01-25,WH02,SKU0083,154,21
2025-01-26,WH02,SKU0083,156,21
2025-01-27,WH02,SKU0083,131,19
2025-01-28,WH02,SKU0083,161,17
2025-01-29,WH02,SKU0083,164,15
2025-01-30,WH02,SKU0083,139,18
2025-01-01,WH02,SKU0084,0,36
2025-01-02,WH02,SKU0084,0,49
2025-01-03,WH02,SKU0084,0,38
2025-01-04,WH02,SKU0084,0,56
2025-01-05,WH02,SKU0084,0,56
2025-01-06,WH02,SKU0084,0,39
2025-01-07,WH02,SKU0084,0,46
2025-01-08,WH02,SKU0084,0,39
2025-01-09,WH02,SKU0084,0,40
2025-01-10,WH02,SKU0084,0,50
2025-01-11,WH02,SKU0084,0,38
2025-01-12,WH02,SKU0084,0,34
2025-01-13,WH02,SKU0084,0,37
2025-01-14,WH02,SKU0084,0,57
2025-01-15,WH02,SKU0084,0,37
2025-01-16,WH02,SKU0084,0,40
2025-01-17,WH02,SKU0084,0,48
2025-01-18,WH02,SKU0084,0,33
2025-01-19,WH02,SKU0084,0,38
2025-01-20,WH02,SKU0084,0,35
2025-01-21,WH02,SKU0084,0,57
2025-01-22,WH02,SKU0084,0,57
2025-01-23,WH02,SKU0084,0,52
2025-01-24,WH02,SKU0084,0,37
2025-01-25,WH02,SKU0084,0,48
2025-01-26,WH02,SKU0084,0,49
2025-01-27,WH02,SKU0084,0,56
2025-01-28,WH02,SKU0084,0,34
2025-01-29,WH02,SKU0084,0,52
2025-01-30,WH02,SKU0084,0,35
2025-01-01,WH02,SKU0085,287,31
2025-01-02,WH02,SKU0085,317,30
2025-01-03,WH02,SKU0085,312,35
2025-01-04,WH02,SKU0085,298,38
2025-01-05,WH02,SKU0085,318,33
2025-01-06,WH02,SKU0085,285,31
2025-01-07,WH02,SKU0085,289,39
2025-01-08,WH02,SKU0085,308,36
2025-01-09,WH02,SKU0085,294,38
2025-01-10,WH02,SKU0085,313,37
2025-01-11,WH02,SKU0085,303,36
2025-01-12,WH02,SKU0085,306,33
2025-01-13,WH02,SKU0085,308,33
2025-01-14,WH02,SKU0085,323,37
2025-01-15,WH02,SKU0085,314,37
2025-01-16,WH02,SKU0085,302,39
2025-01-17,WH02,SKU0085,293,35
2025-01-18,WH02,SKU0085,287,32
2025-01-19,WH02,SKU0085,307,34
2025-01-20,WH02,SKU0085,322,36
2025-01-21,WH02,SKU0085,301,34
2025-01-22,WH02,SKU0085,309,37
2025-01-23,WH02,SKU0085,296,35
2025-01-24,WH02,SKU0085,307,30
2025-01-25,WH02,SKU0085,321,35
2025-01-26,WH02,SKU0085,294,36
2025-01-27,WH02,SKU0085,312,39
2025-01-28,WH02,SKU0085,286,34
2025-01-29,WH02,SKU0085,292,35
2025-01-30,WH02,SKU0085,305,34
2025-01-01,WH02,SKU0086,487,18
2025-01-02,WH02,SKU0086,482,26
2025-01-03,WH02,SKU0086,489,27
2025-01-04,WH02,SKU0086,492,23
2025-01-05,WH02,SKU0086,488,23
2025-01-06,WH02,SKU0086,473,18
2025-01-07,WH02,SKU0086,490,23
2025-01-08,WH02,SKU0086,493,22
2025-01-09,WH02,SKU0086,482,25
2025-01-10,WH02,SKU0086,495,18
2025-01-11,WH02,SKU0086,489,25
2025-01-12,WH02,SKU0086,502,20
2025-01-13,WH02,SKU0086,507,24
2025-01-14,WH02,SKU0086,488,24
2025-01-15,WH02,SKU0086,505,20
2025-01-16,WH02,SKU0086,477,22
2025-01-17,WH02,SKU0086,474,26
2025-01-18,WH02,SKU0086,509,24
2025-01-19,WH02,SKU0086,510,18
2025-01-20,WH02,SKU0086,496,22
2025-01-21,WH02,SKU0086,482,21
2025-01-22,WH02,SKU0086,492,24
2025-01-23,WH02,SKU0086,477,24
2025-01-24,WH02,SKU0086,508,18
2025-01-25,WH02,SKU0086,506,24
2025-01-26,WH02,SKU0086,484,25
2025-01-27,WH02,SKU0086,495,25
2025-01-28,WH02,SKU0086,474,18
2025-01-29,WH02,SKU0086,496,21
2025-01-30,WH02,SKU0086,480,22
2025-01-01,WH02,SKU0087,394,10
2025-01-02,WH02,SKU0087,362,6
2025-01-03,WH02,SKU0087,390,7
2025-01-04,WH02,SKU0087,372,12
2025-01-05,WH02,SKU0087,376,8
2025-01-06,WH02,SKU0087,360,13
2025-01-07,WH02,SKU0087,375,6
2025-01-08,WH02,SKU0087,363,11
2025-01-09,WH02,SKU0087,362,9
2025-01-10,WH02,SKU0087,360,13
2025-01-11,WH02,SKU0087,381,13
2025-01-12,WH02,SKU0087,358,9
2025-01-13,WH02,SKU0087,366,12
2025-01-14,WH02,SKU0087,388,8
2025-01-15,WH02,SKU0087,386,11
2025-01-16,WH02,SKU0087,388,6
2025-01-17,WH02,SKU0087,395,10
2025-01-18,WH02,SKU0087,367,7
2025-01-19,WH02,SKU0087,395,14
2025-01-20,WH02,SKU0087,361,10
2025-01-21,WH02,SKU0087,385,11
2025-01-22,WH02,SKU0087,363,9
2025-01-23,WH02,SKU0087,370,8
2025-01-24,WH02,SKU0087,394,8
2025-01-25,WH02,SKU0087,384,15
2025-01-26,WH02,SKU0087,387,13
2025-01-27,WH02,SKU0087,362,7
2025-01-28,WH02,SKU0087,387,13
2025-01-29,WH02,SKU0087,385,10
2025-01-30,WH02,SKU0087,376,6
2025-01-01,WH02,SKU0088,165,19
2025-01-02,WH02,SKU0088,161,20
2025-01-03,WH02,SKU0088,199,24
2025-01-04,WH02,SKU0088,197,20
2025-01-05,WH02,SKU0088,183,26
2025-01-06,WH02,SKU0088,174,24
2025-01-07,WH02,SKU0088,187,26
2025-01-08,WH02,SKU0088,198,24
2025-01-09,WH02,SKU0088,183,26
2025-01-10,WH02,SKU0088,187,21
2025-01-11,WH02,SKU0088,185,23
2025-01-12,WH02,SKU0088,169,23
2025-01-13,WH02,SKU0088,184,27
2025-01-14,WH02,SKU0088,183,19
2025-01-15,WH02,SKU0088,199,23
2025-01-16,WH02,SKU0088,171,25
2025-01-17,WH02,SKU0088,175,21
2025-01-18,WH02,SKU0088,193,26
2025-01-19,WH02,SKU0088,180,21
2025-01-20,WH02,SKU0088,194,19
2025-01-21,WH02,SKU0088,189,23
2025-01-22,WH02,SKU0088,194,22
2025-01-23,WH02,SKU0088,193,18
2025-01-24,WH02,SKU0088,190,18
2025-01-25,WH02,SKU0088,185,19
2025-01-26,WH02,SKU0088,198,25
2025-01-27,WH02,SKU0088,164,26
2025-01-28,WH02,SKU0088,170,23
2025-01-29,WH02,SKU0088,163,19
2025-01-30,WH02,SKU0088,169,23
2025-01-01,WH02,SKU0089,280,36
2025-01-02,WH02,SKU0089,274,31
2025-01-03,WH02,SKU0089,281,30
2025-01-04,WH02,SKU0089,297,38
2025-01-05,WH02,SKU0089,300,37
2025-01-06,WH02,SKU0089,297,29
2025-01-07,WH02,SKU0089,287,37
2025-01-08,WH02,SKU0089,275,29
2025-01-09,WH02,SKU0089,307,29
2025-01-10,WH02,SKU0089,312,36
2025-01-11,WH02,SKU0089,300,34
2025-01-12,WH02,SKU0089,277,33
2025-01-13,WH02,SKU0089,306,38
2025-01-14,WH02,SKU0089,291,37
2025-01-15,WH02,SKU0089,305,29
2025-01-16,WH02,SKU0089,298,35
2025-01-17,WH02,SKU0089,295,36
2025-01-18,WH02,SKU0089,309,34
2025-01-19,WH02,SKU0089,286,38
2025-01-20,WH02,SKU0089,312,35
2025-01-21,WH02,SKU0089,299,30
2025-01-22,WH02,SKU0089,290,30
2025-01-23,WH02,SKU0089,294,37
2025-01-24,WH02,SKU0089,282,38
2025-01-25,WH02,SKU0089,279,29
2025-01-26,WH02,SKU0089,312,30
2025-01-27,WH02,SKU0089,303,36
2025-01-28,WH02,SKU0089,287,29
2025-01-29,WH02,SKU0089,286,29
2025-01-30,WH02,SKU0089,300,37
2025-01-01,WH02,SKU0090,508,36
2025-01-02,WH02,SKU0090,508,34
2025-01-03,WH02,SKU0090,517,31
2025-01-04,WH02,SKU0090,494,37
2025-01-05,WH02,SKU0090,490,30
2025-01-06,WH02,SKU0090,484,30
2025-01-07,WH02,SKU0090,501,36
2025-01-08,WH02,SKU0090,483,34
2025-01-09,WH02,SKU0090,508,36
2025-01-10,WH02,SKU0090,508,29
2025-01-11,WH02,SKU0090,497,37
2025-01-12,WH02,SKU0090,514,34
2025-01-13,WH02,SKU0090,516,34
2025-01-14,WH02,SKU0090,480,37
2025-01-15,WH02,SKU0090,484,31
2025-01-16,WH02,SKU0090,487,35
2025-01-17,WH02,SKU0090,479,34
2025-01-18,WH02,SKU0090,512,35
2025-01-19,WH02,SKU0090,490,36
2025-01-20,WH02,SKU0090,492,34
2025-01-21,WH02,SKU0090,498,28
2025-01-22,WH02,SKU0090,478,29
2025-01-23,WH02,SKU0090,515,37
2025-01-24,WH02,SKU0090,494,37
2025-01-25,WH02,SKU0090,479,37
2025-01-26,WH02,SKU0090,487,28
2025-01-27,WH02,SKU0090,508,31
2025-01-28,WH02,SKU0090,489,35
2025-01-29,WH02,SKU0090,491,35
2025-01-30,WH02,SKU0090,485,28
2025-01-01,WH02,SKU0091,184,22
2025-01-02,WH02,SKU0091,205,25
2025-01-03,WH02,SKU0091,193,23
2025-01-04,WH02,SKU0091,176,21
2025-01-05,WH02,SKU0091,203,21
2025-01-06,WH02,SKU0091,185,30
2025-01-07,WH02,SKU0091,189,28
2025-01-08,WH02,SKU0091,189,30
2025-01-09,WH02,SKU0091,208,25
2025-01-10,WH02,SKU0091,203,25
2025-01-11,WH02,SKU0091,213,24
2025-01-12,WH02,SKU0091,209,27
2025-01-13,WH02,SKU0091,201,24
2025-01-14,WH02,SKU0091,209,28
2025-01-15,WH02,SKU0091,208,29
2025-01-16,WH02,SKU0091,182,29
2025-01-17,WH02,SKU0091,209,23
2025-01-18,WH02,SKU0091,215,26
2025-01-19,WH02,SKU0091,188,23
2025-01-20,WH02,SKU0091,190,21
2025-01-21,WH02,SKU0091,203,28
2025-01-22,WH02,SKU0091,202,26
2025-01-23,WH02,SKU0091,190,28
2025-01-24,WH02,SKU0091,210,21
2025-01-25,WH02,SKU0091,191,30
2025-01-26,WH02,SKU0091,210,30
2025-01-27,WH02,SKU0091,183,25
2025-01-28,WH02,SKU0091,181,29
2025-01-29,WH02,SKU0091,196,23
2025-01-30,WH02,SKU0091,179,28
2025-01-01,WH02,SKU0092,433,38
2025-01-02,WH02,SKU0092,426,38
2025-01-03,WH02,SKU0092,434,34
2025-01-04,WH02,SKU0092,425,38
2025-01-05,WH02,SKU0092,399,36
2025-01-06,WH02,SKU0092,408,31
2025-01-07,WH02,SKU0092,401,31
2025-01-08,WH02,SKU0092,430,37
2025-01-09,WH02,SKU0092,399,36
2025-01-10,WH02,SKU0092,421,35
2025-01-11,WH02,SKU0092,419,39
2025-01-12,WH02,SKU0092,415,36
2025-01-13,WH02,SKU0092,417,33
2025-01-14,WH02,SKU0092,430,34
2025-01-15,WH02,SKU0092,426,36
2025-01-16,WH02,SKU0092,422,37
2025-01-17,WH02,SKU0092,424,35
2025-01-18,WH02,SKU0092,419,35
2025-01-19,WH02,SKU0092,408,37
2025-01-20,WH02,SKU0092,430,37
2025-01-21,WH02,SKU0092,425,38
2025-01-22,WH02,SKU0092,409,30
2025-01-23,WH02,SKU0092,408,37
2025-01-24,WH02,SKU0092,427,35
2025-01-25,WH02,SKU0092,426,30
2025-01-26,WH02,SKU0092,420,36
2025-01-27,WH02,SKU0092,415,37
2025-01-28,WH02,SKU0092,414,35
2025-01-29,WH02,SKU0092,419,37
2025-01-30,WH02,SKU0092,404,33
2025-01-01,WH02,SKU0093,0,40
2025-01-02,WH02,SKU0093,0,40
2025-01-03,WH02,SKU0093,0,39
2025-01-04,WH02,SKU0093,0,42
2025-01-05,WH02,SKU0093,0,45
2025-01-06,WH02,SKU0093,0,50
2025-01-07,WH02,SKU0093,0,39
2025-01-08,WH02,SKU0093,0,55
2025-01-09,WH02,SKU0093,0,44
2025-01-10,WH02,SKU0093,0,51
2025-01-11,WH02,SKU0093,0,33
2025-01-12,WH02,SKU0093,0,35
2025-01-13,WH02,SKU0093,0,43
2025-01-14,WH02,SKU0093,0,40
2025-01-15,WH02,SKU0093,0,44
2025-01-16,WH02,SKU0093,0,34
2025-01-17,WH02,SKU0093,0,44
2025-01-18,WH02,SKU0093,0,50
2025-01-19,WH02,SKU0093,0,51
2025-01-20,WH02,SKU0093,0,37
2025-01-21,WH02,SKU0093,0,40
2025-01-22,WH02,SKU0093,0,45
2025-01-23,WH02,SKU0093,0,45
2025-01-24,WH02,SKU0093,0,53
2025-01-25,WH02,SKU0093,0,41
2025-01-26,WH02,SKU0093,0,50
2025-01-27,WH02,SKU0093,0,56
2025-01-28,WH02,SKU0093,0,38
2025-01-29,WH02,SKU0093,0,54
2025-01-30,WH02,SKU0093,0,39
2025-01-01,WH02,SKU0094,204,27
2025-01-02,WH02,SKU0094,189,22
2025-01-03,WH02,SKU0094,216,30
2025-01-04,WH02,SKU0094,215,27
2025-01-05,WH02,SKU0094,215,26
2025-01-06,WH02,SKU0094,183,23
2025-01-07,WH02,SKU0094,190,25
2025-01-08,WH02,SKU0094,217,25
2025-01-09,WH02,SKU0094,204,24
2025-01-10,WH02,SKU0094,205,27
2025-01-11,WH02,SKU0094,186,26
2025-01-12,WH02,SKU0094,184,30
2025-01-13,WH02,SKU0094,208,31
2025-01-14,WH02,SKU0094,215,24
2025-01-15,WH02,SKU0094,208,23
